Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","107","Côte d'Ivoire","57","Gross Production Value (current million US$)","656","Coffee, green","2008","2008","USD","240.846914","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","57","Gross Production Value (current million US$)","656","Coffee, green","2009","2009","USD","122.000228","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","57","Gross Production Value (current million US$)","656","Coffee, green","2010","2010","USD","75.83646","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","57","Gross Production Value (current million US$)","656","Coffee, green","2011","2011","USD","30.657781","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","57","Gross Production Value (current million US$)","656","Coffee, green","2012","2012","USD","96.23625","Fc","Calculated data"
"QV","Value of Agricultural Production","107","Côte d'Ivoire","57","Gross Production Value (current million US$)","656","Coffee, green","2013","2013","USD","87.681622","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","1991","1991","USD","77.117647","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","1992","1992","USD","58.921528","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","1993","1993","USD","44.944594","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","1994","1994","USD","65.705698","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","1995","1995","USD","85.127475","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","1996","1996","USD","77.118128","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","1997","1997","USD","80.674962","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","1998","1998","USD","107.96595","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","1999","1999","USD","54.770136","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2000","2000","USD","64.495734","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2001","2001","USD","28.84855","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2002","2002","USD","36.989945","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2003","2003","USD","34.768759","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2004","2004","USD","42.662709","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2005","2005","USD","71.040379","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2006","2006","USD","59.427977","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2007","2007","USD","68.741579","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2008","2008","USD","62.214668","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2009","2009","USD","72.456465","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2010","2010","USD","56.086206","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2011","2011","USD","62.579191","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2012","2012","USD","81.817764","Fc","Calculated data"
"QV","Value of Agricultural Production","56","Dominican Republic","57","Gross Production Value (current million US$)","656","Coffee, green","2013","2013","USD","58.003751","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","1991","1991","USD","13.539475","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","1992","1992","USD","11.599834","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","1993","1993","USD","15.27793","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","1994","1994","USD","30.291898","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","1995","1995","USD","48.405846","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","1996","1996","USD","32.666589","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","1997","1997","USD","35.797547","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","1998","1998","USD","7.212699","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","1999","1999","USD","15.465258","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2000","2000","USD","35.33568","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2001","2001","USD","179.6211","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2002","2002","USD","16.3275","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2003","2003","USD","18.15583","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2004","2004","USD","18.965828","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2005","2005","USD","42.233175","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2006","2006","USD","22.346748","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2007","2007","USD","43.681492","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2008","2008","USD","29.419194","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2009","2009","USD","35.997854","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2010","2010","USD","52.675499","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2011","2011","USD","32.652879","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2012","2012","USD","11.649649","Fc","Calculated data"
"QV","Value of Agricultural Production","58","Ecuador","57","Gross Production Value (current million US$)","656","Coffee, green","2013","2013","USD","13.269445","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","1991","1991","USD","156.875894","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","1992","1992","USD","123.622251","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","1993","1993","USD","108.76154","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","1994","1994","USD","304.389037","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","1995","1995","USD","305.094633","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","1996","1996","USD","242.95217","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","1997","1997","USD","338.199664","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","1998","1998","USD","216.862635","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","1999","1999","USD","199.108903","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","2000","2000","USD","110.555581","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","2001","2001","USD","43.046715","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","2002","2002","USD","43.497436","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","2003","2003","USD","45.373719","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","2004","2004","USD","72.53648","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","2005","2005","USD","183.403816","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","2006","2006","USD","207.230232","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","2007","2007","USD","160.278559","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","2008","2008","USD","205.066986","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","2009","2009","USD","134.80016","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","2010","2010","USD","333.425087","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","2011","2011","USD","341.548038","Fc","Calculated data"
"QV","Value of Agricultural Production","60","El Salvador","57","Gross Production Value (current million US$)","656","Coffee, green","2012","2012","USD","255.93854","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1991","1991","USD","3.19028","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1992","1992","USD","3.116832","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1993","1993","USD","2.820312","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1994","1994","USD","1.125711","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1995","1995","USD","5.409213","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1996","1996","USD","5.864502","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1997","1997","USD","4.283247","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1998","1998","USD","3.390108","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1999","1999","USD","1.989608","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2000","2000","USD","2.457947","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2001","2001","USD","2.046277","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2002","2002","USD","2.152117","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2003","2003","USD","3.01101","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2004","2004","USD","3.417881","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2005","2005","USD","4.958143","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2006","2006","USD","6.466334","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2007","2007","USD","7.578089","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2008","2008","USD","9.881202","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2009","2009","USD","8.602494","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2010","2010","USD","8.001199","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2011","2011","USD","9.969015","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2012","2012","USD","9.488785","Fc","Calculated data"
"QV","Value of Agricultural Production","61","Equatorial Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2013","2013","USD","9.642053","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","1993","1993","USD","149.4","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","1994","1994","USD","196.962489","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","1995","1995","USD","205.021413","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","1996","1996","USD","127.451357","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","1997","1997","USD","127.094437","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","1998","1998","USD","150.930359","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","1999","1999","USD","203.972741","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2000","2000","USD","202.908918","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2001","2001","USD","146.981646","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2002","2002","USD","83.289078","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2003","2003","USD","84.226255","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2004","2004","USD","176.468317","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2005","2005","USD","246.897603","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2006","2006","USD","397.027655","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2007","2007","USD","501.975994","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2008","2008","USD","598.343785","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2009","2009","USD","522.87878","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2010","2010","USD","467.289496","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2011","2011","USD","421.009065","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2012","2012","USD","416.801817","Fc","Calculated data"
"QV","Value of Agricultural Production","238","Ethiopia","57","Gross Production Value (current million US$)","656","Coffee, green","2013","2013","USD","544.641823","Fc","Calculated data"
"QV","Value of Agricultural Production","62","Ethiopia PDR","57","Gross Production Value (current million US$)","656","Coffee, green","1991","1991","USD","172.759492","Fc","Calculated data"
"QV","Value of Agricultural Production","62","Ethiopia PDR","57","Gross Production Value (current million US$)","656","Coffee, green","1992","1992","USD","127.477552","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","1991","1991","USD","1.876871","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","1992","1992","USD","1.714083","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","1993","1993","USD","3.576318","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","1994","1994","USD","2.66825","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","1995","1995","USD","7.155846","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","1996","1996","USD","8.708497","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","1997","1997","USD","2.343793","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","1998","1998","USD","8.931249","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","1999","1999","USD","4.58494","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2000","2000","USD","1.10677","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2001","2001","USD","0.916767","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2002","2002","USD","1.569701","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2003","2003","USD","1.204181","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2004","2004","USD","1.660346","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2005","2005","USD","1.986264","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2006","2006","USD","3.075455","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2007","2007","USD","3.74857","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2008","2008","USD","3.336621","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2009","2009","USD","2.57473","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2010","2010","USD","1.740456","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2011","2011","USD","0.777043","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2012","2012","USD","0.691547","Fc","Calculated data"
"QV","Value of Agricultural Production","81","Ghana","57","Gross Production Value (current million US$)","656","Coffee, green","2013","2013","USD","0.78045","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1991","1991","USD","17.90788","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1992","1992","USD","15.966717","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1993","1993","USD","15.070796","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1994","1994","USD","15.358837","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1995","1995","USD","14.121281","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1996","1996","USD","11.329494","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1997","1997","USD","9.244321","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1998","1998","USD","29.343441","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","1999","1999","USD","19.707448","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2000","2000","USD","14.476938","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2001","2001","USD","5.83951","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2002","2002","USD","8.075215","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2003","2003","USD","10.138669","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2004","2004","USD","9.959793","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2005","2005","USD","4.801303","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2006","2006","USD","4.193614","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2007","2007","USD","9.278631","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2008","2008","USD","8.802765","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2009","2009","USD","9.161533","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2010","2010","USD","7.252504","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2011","2011","USD","5.976614","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2012","2012","USD","3.750054","Fc","Calculated data"
"QV","Value of Agricultural Production","90","Guinea","57","Gross Production Value (current million US$)","656","Coffee, green","2013","2013","USD","4.20785","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","1991","1991","USD","103.946964","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","1992","1992","USD","105.975029","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","1993","1993","USD","137.546775","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","1994","1994","USD","291.792098","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","1995","1995","USD","244.376271","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","1996","1996","USD","293.43101","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","1997","1997","USD","374.889064","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","1998","1998","USD","300.236998","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","1999","1999","USD","220.921519","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2000","2000","USD","283.074804","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2001","2001","USD","314.434568","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2002","2002","USD","145.468625","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2003","2003","USD","164.346829","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2004","2004","USD","246.024591","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2005","2005","USD","334.05936","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2006","2006","USD","447.731798","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2007","2007","USD","550.263719","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2008","2008","USD","572.934356","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2009","2009","USD","525.364698","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2010","2010","USD","634.037112","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2011","2011","USD","949.366451","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2012","2012","USD","1002.924843","Fc","Calculated data"
"QV","Value of Agricultural Production","95","Honduras","57","Gross Production Value (current million US$)","656","Coffee, green","2013","2013","USD","682.157255","Fc","Calculated data"
