Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","3319.85","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","3164.62","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","3009.39","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","2854.16","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","2698.93","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","2543.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","tonnes","2388.47","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","tonnes","2233.24","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","tonnes","2078.01","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","tonnes","1922.78","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","tonnes","2265.72","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","tonnes","1940.78","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","tonnes","3899.48","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","tonnes","3333.88","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","tonnes","3598.59","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","tonnes","3231.13","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","tonnes","2595.16","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","60","El Salvador","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","tonnes","6005.08","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","1993","1993","tonnes","4.44","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","1994","1994","tonnes","4.44","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","1995","1995","tonnes","4.44","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","4.44","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","30.92","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","19.61","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","22.28","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","24.96","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","27.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","tonnes","27.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","tonnes","27.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","tonnes","27.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","tonnes","27.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","tonnes","27.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","tonnes","27.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","tonnes","27.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","tonnes","27.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","tonnes","27.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","tonnes","27.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","tonnes","27.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","178","Eritrea","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","tonnes","27.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","1992","1992","tonnes","469","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","1993","1993","tonnes","170","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","1994","1994","tonnes","176","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","1995","1995","tonnes","154","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","133","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","195","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","187","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","315","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","329","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","tonnes","331","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","tonnes","323","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","tonnes","351","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","tonnes","386","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","tonnes","452","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","tonnes","460","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","tonnes","551","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","tonnes","402","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","tonnes","514","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","tonnes","460","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","tonnes","553","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","63","Estonia","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","tonnes","567","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","1993","1993","tonnes","242","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","1994","1994","tonnes","242","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","1995","1995","tonnes","242","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","383","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","383","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","383","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","494.83","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","606.67","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","630","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","tonnes","824.63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","tonnes","1019.25","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","tonnes","1213.88","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","tonnes","1408.5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","tonnes","2603.1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","tonnes","2593.9","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","tonnes","2270.6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","tonnes","3699.2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","tonnes","4128.1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","tonnes","4128.1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","tonnes","4128.1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","238","Ethiopia","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","tonnes","4128.1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","1990","1990","tonnes","148.39","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","1991","1991","tonnes","698.98","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","1992","1992","tonnes","135.18","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","1993","1993","tonnes","160.65","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","1994","1994","tonnes","186.13","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","1995","1995","tonnes","211.6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","237.07","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","262.54","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","288.02","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","313.49","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","338.96","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","364.43","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","tonnes","389.9","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","tonnes","415.38","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","tonnes","440.85","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","tonnes","466.32","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","tonnes","491.79","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","tonnes","517.26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","tonnes","542.74","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","tonnes","709.7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","tonnes","689.97","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","tonnes","710.1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","tonnes","805.54","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","66","Fiji","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","tonnes","769.07","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","1990","1990","tonnes","2001","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","1991","1991","tonnes","1738","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","1992","1992","tonnes","1372","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","1993","1993","tonnes","1200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","1994","1994","tonnes","1247","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","1995","1995","tonnes","1041","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","909","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","999","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","1164","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","1139","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","1147.48","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","1423.27","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","tonnes","1620.36","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","tonnes","1666.82","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","tonnes","1489.12","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","tonnes","1431.04","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","tonnes","1645.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","tonnes","1479.45","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","tonnes","1621.86","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","tonnes","1693.8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","tonnes","1746.71","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","tonnes","1707.54","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","tonnes","1545.25","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","67","Finland","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","tonnes","1475.39","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","1990","1990","tonnes","97701","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","1991","1991","tonnes","103434","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","1992","1992","tonnes","85249","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","1993","1993","tonnes","91953","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","1994","1994","tonnes","89515","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","1995","1995","tonnes","84011","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","97890","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","109793","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","107754","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","114696","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","97878","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","99694","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","tonnes","82448","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","tonnes","74531","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","tonnes","76120.5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","tonnes","78290","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","tonnes","71640.5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","tonnes","77255","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","tonnes","78601","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","tonnes","63692","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","tonnes","61911","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","tonnes","61039","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","tonnes","63547.59","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","68","France","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","tonnes","66497.29","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","70","French Polynesia","5157","Agricultural Use","1357","Pesticides (total)","1990","1990","tonnes","41.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","70","French Polynesia","5157","Agricultural Use","1357","Pesticides (total)","1991","1991","tonnes","41.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","70","French Polynesia","5157","Agricultural Use","1357","Pesticides (total)","1992","1992","tonnes","41.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","70","French Polynesia","5157","Agricultural Use","1357","Pesticides (total)","1993","1993","tonnes","41.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","70","French Polynesia","5157","Agricultural Use","1357","Pesticides (total)","1994","1994","tonnes","41.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","70","French Polynesia","5157","Agricultural Use","1357","Pesticides (total)","1995","1995","tonnes","41.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","70","French Polynesia","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","41.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","70","French Polynesia","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","41.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","70","French Polynesia","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","41.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","70","French Polynesia","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","41.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","70","French Polynesia","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","41.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","70","French Polynesia","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","41.3","A","Aggregate, may include official, semi-official, estimated or calculated data"
